employee_id,home_area,home_lat,home_lon,age_group,household_type,work_days_per_week,driving_license,car_access,current_transport_mode,nearest_station,station_line,distance_to_station_km,walking_time_min,waiting_time_min,transit_time_min,n_transfers,transfer_time_min,final_walk_time_min,door_to_door_time_min,commute_time_score,connectivity_score,car_access_penalty,current_mode_score,adoption_potential_score,adoption_potential_group,commute_group
EMP0017,Ohlsdorf,53.590962575400866,10.027465553603964,45-54,single,4,True,False,public_transport,Alsterdorf,U1,2.2484661604775757,29.979548806367678,6.0,28.57056105126229,0,0.0,12.0,76.55010985762996,21.224326185729215,26.82857396627596,100.0,100.0,50.5,Medium potential,>60 min
EMP0018,Norderstedt,53.70198056521013,10.00180308036876,45-54,couple_no_children,2,True,True,car,Norderstedt Mitte,U1,1.5389706624086068,20.51960883211476,6.0,2.188882054474816,0,0.0,12.0,40.70849088658957,77.78346562952056,52.15644537760073,30.0,20.0,51.9,Medium potential,31-45 min
EMP0019,Hamburg-Innenstadt,53.53620322314624,10.081266118344026,35-44,family_with_children,5,True,True,public_transport,Hamburg Hauptbahnhof,U1,5.248656679754881,69.98208906339842,6.0,45.09795507362089,0,0.0,12.0,133.0800441370193,0.0,0.0,30.0,100.0,21.0,Low potential,>60 min
EMP0020,Quickborn,53.74430406696726,9.96218042611483,45-54,single,5,True,True,car,Quickborn,AKN-A1,3.9112144722321487,52.14952629642865,6.0,10.305080760148032,1,5.0,12.0,85.45460705657668,7.172765089702715,0.0,30.0,20.0,11.5,Low potential,>60 min
EMP0021,Kaltenkirchen,53.82771178654986,9.938214724131692,25-34,family_with_children,4,False,False,public_transport,Kaltenkirchen,AKN-A1,1.897825066204346,25.304334216057946,6.0,26.46554599507832,1,5.0,12.0,74.76988021113627,24.033581451217177,19.34590856734099,100.0,100.0,49.2,Medium potential,>60 min
EMP0022,Langenhorn (Hamburg),53.66484479809177,9.982249544891447,25-34,family_with_children,4,True,True,car,Garstedt,U1,1.2659038713001332,16.878718284001778,6.0,8.383370076160741,0,0.0,12.0,43.26208836016252,73.7538129593155,61.90449958051294,30.0,20.0,53.4,Medium potential,31-45 min
EMP0023,Henstedt-Ulzburg,53.79371019119393,9.919152955926823,25-34,family_with_children,4,True,False,public_transport,Henstedt-Ulzburg,AKN-A1,3.7746519328872523,50.3286924384967,6.0,20.99257414156914,1,5.0,12.0,94.32126658006584,0.0,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0024,Hamburg-Innenstadt,53.525030976751495,10.00609062411921,35-44,family_with_children,5,True,True,car,Hamburg Hauptbahnhof,U1,3.088241937910756,41.17655917214341,6.0,46.01594040147889,0,0.0,12.0,105.19249957362231,0.0,0.0,30.0,20.0,9.0,Low potential,>60 min
EMP0025,Kaltenkirchen,53.81582896438355,9.991757550470176,25-34,single,4,False,False,public_transport,Henstedt-Ulzburg,AKN-A1,2.3539823678317116,31.386431571089485,6.0,23.350942955585538,1,5.0,12.0,77.73737452667503,19.350787269212542,3.0618116133787794,100.0,100.0,42.7,Low potential,>60 min
EMP0026,Norderstedt,53.68762109922539,9.96023392954198,25-34,couple_no_children,5,True,False,public_transport,Friedrichsgabe,AKN-A1,1.2728407466785931,16.971209955714578,6.0,4.293054155443974,1,5.0,12.0,44.26426411115855,72.17234985371277,41.6568640591316,100.0,100.0,72.8,High potential,31-45 min
EMP0027,Fuhlsbüttel,53.61578049178891,10.050353719760766,45-54,couple_no_children,3,True,True,mixed,Ohlsdorf,U1,2.056917796042626,27.42557061390168,6.0,23.10945684264435,0,0.0,12.0,68.53502745654603,33.87236430986268,33.66654877607015,30.0,80.0,40.0,Low potential,>60 min
EMP0028,Norderstedt,53.68506199141522,10.030672229273666,25-34,single,4,False,False,public_transport,Garstedt,U1,2.7476470146647265,36.635293528863016,6.0,6.161944307012386,0,0.0,12.0,60.7972378358754,46.082826189272794,9.008603973149409,100.0,100.0,53.8,Medium potential,>60 min
EMP0029,Norderstedt,53.67134409016384,9.958330382999717,25-34,couple_no_children,4,True,True,car,Garstedt,U1,2.3187637222172137,30.91684962956285,6.0,8.743197183431084,0,0.0,12.0,57.66004681299393,51.03340681645737,24.319061771882676,30.0,20.0,34.2,Low potential,46-60 min
EMP0030,Quickborn,53.7078851875102,9.812786839343365,25-34,family_with_children,5,False,False,public_transport,Quickborn,AKN-A1,6.726735473644654,89.68980631526205,6.0,21.04719204481927,1,5.0,12.0,133.73699836008132,0.0,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0031,Kaltenkirchen,53.77217683930362,9.960729238981513,35-44,single,4,True,True,car,Henstedt-Ulzburg,AKN-A1,2.9147292480586264,38.863056640781686,6.0,15.461766025722719,1,5.0,12.0,77.3248226665044,20.0018063597854,0.0,30.0,20.0,16.0,Low potential,>60 min
EMP0032,Henstedt-Ulzburg,53.74115544783646,10.009425818523443,25-34,couple_no_children,5,True,True,car,Tanneneck,AKN-A1,5.383791846906016,71.78389129208021,6.0,9.085663307622765,1,5.0,12.0,103.86955459970298,0.0,0.0,30.0,20.0,9.0,Low potential,>60 min
EMP0033,Langenhorn (Hamburg),53.64149566706716,9.963090152279934,25-34,family_with_children,5,True,False,public_transport,Fuhlsbüttel Nord,U1,2.961416863216064,39.485558176214184,6.0,15.352716653646324,0,0.0,12.0,72.83827482986051,27.081712122943415,1.377357192214479,100.0,100.0,44.9,Low potential,>60 min
EMP0034,Langenhorn (Hamburg),53.62637566933227,10.030025552833846,25-34,couple_no_children,4,True,True,car,Ohlsdorf,U1,0.9201852466074822,12.269136621433097,6.0,19.31254044153131,0,0.0,12.0,49.58167706296441,63.781314257234534,74.24610977331547,30.0,20.0,53.6,Medium potential,46-60 min
EMP0035,Fuhlsbüttel,53.65011693373126,10.01590821926378,45-54,couple_no_children,5,True,False,public_transport,Kiwittsmoor,U1,0.4296152870354088,5.728203827138784,6.0,12.503464898632817,0,0.0,12.0,36.2316687257716,84.84802398731533,91.75868439587134,100.0,100.0,92.2,High potential,31-45 min
EMP0036,Norderstedt,53.69859147204859,9.957987022364323,55-64,family_with_children,2,True,False,bike,Tanneneck,AKN-A1,0.7392261037342692,9.856348049790256,6.0,4.390882251380576,1,5.0,12.0,37.24723030117083,83.24543765316643,60.70606605756345,100.0,50.0,74.8,High potential,31-45 min
EMP0037,Norderstedt,53.6697212344778,10.002781358849132,35-44,couple_no_children,4,True,True,car,Garstedt,U1,0.8039727216386275,10.719636288515034,6.0,6.859720066355662,0,0.0,12.0,35.5793563548707,85.87739228612193,78.39471381211149,30.0,20.0,62.6,Medium potential,31-45 min
EMP0038,Fuhlsbüttel,53.60117082958624,10.047585850384865,35-44,single,4,True,True,car,Ohlsdorf,U1,2.8077263238577204,37.436350984769604,6.0,26.675293258997677,0,0.0,12.0,82.11164424376727,12.448059714029435,6.86386729495635,30.0,20.0,15.4,Low potential,>60 min
EMP0039,Langenhorn (Hamburg),53.647233807726955,10.025467386538027,45-54,single,2,True,True,car,Kiwittsmoor,U1,0.4859081442594121,6.4787752567921615,6.0,13.71318933583296,0,0.0,12.0,38.19196459262512,81.75461887707074,89.7491180870982,30.0,20.0,64.5,Medium potential,31-45 min
EMP0040,Quickborn,53.74838205308242,9.852123870772374,55-64,family_with_children,5,True,True,car,Quickborn,AKN-A1,3.9598627541055866,52.798170054741156,6.0,19.38844823705866,1,5.0,12.0,95.18661829179982,0.0,0.0,30.0,20.0,9.0,Low potential,>60 min
EMP0041,Fuhlsbüttel,53.62223460025287,9.924363374724475,35-44,single,5,True,False,public_transport,Fuhlsbüttel Nord,U1,5.099554291018939,67.99405721358585,6.0,22.75484500789093,0,0.0,12.0,108.74890222147678,0.0,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0042,Hamburg-Innenstadt,53.529357855972776,9.965939087725472,55-64,couple_no_children,5,True,True,car,Hamburg Hauptbahnhof,U1,3.7576896687672843,50.10252891689712,6.0,45.072202112555246,0,0.0,12.0,113.17473102945237,0.0,0.0,30.0,20.0,9.0,Low potential,>60 min
EMP0043,Quickborn,53.70206364929895,9.860904131918138,55-64,single,5,False,False,public_transport,Quickborn,AKN-A1,4.513742305916682,60.183230745555754,6.0,15.469336759255043,1,5.0,12.0,98.6525675048108,0.0,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0044,Langenhorn (Hamburg),53.67480583012048,9.942708176581965,45-54,couple_no_children,5,True,False,public_transport,Friedrichsgabe,AKN-A1,3.0980346388365385,41.307128517820516,6.0,7.180971263595917,1,5.0,12.0,71.48809978141642,29.212328457550917,0.0,100.0,100.0,45.2,Medium potential,>60 min
EMP0045,Hamburg-Innenstadt,53.552304541144636,10.028422884570608,35-44,family_with_children,4,True,True,mixed,Hamburg Hauptbahnhof,U1,1.4228548511244186,18.971398014992246,6.0,38.94706704211258,0,0.0,12.0,75.91846505710483,22.221080444534113,56.3015968902347,30.0,80.0,42.7,Low potential,>60 min
EMP0046,Hamburg-Innenstadt,53.504154005518274,9.989562311259194,25-34,couple_no_children,2,True,True,mixed,Hamburg Hauptbahnhof,U1,5.529252718819335,73.7233695842578,6.0,51.65526572020307,0,0.0,12.0,143.37863530446086,0.0,0.0,30.0,80.0,18.0,Low potential,>60 min
EMP0047,Fuhlsbüttel,53.61822715912313,9.983725249910236,18-24,family_with_children,3,True,True,mixed,Fuhlsbüttel Nord,U1,1.5389921028040898,20.519894704054533,6.0,20.81909352185968,0,0.0,12.0,59.338988225914214,48.383987392406226,52.155679989263135,30.0,80.0,50.6,Medium potential,46-60 min
EMP0048,Langenhorn (Hamburg),53.59803203050964,10.005938194029001,35-44,single,5,True,True,car,Alsterdorf,U1,0.6353425199981875,8.471233599975832,6.0,26.25028295126362,0,0.0,12.0,52.72151655123945,58.82655427298387,84.41454631963173,30.0,20.0,54.9,Medium potential,46-60 min
EMP0049,Quickborn,53.71470361587556,9.892269413421413,35-44,couple_no_children,5,True,False,public_transport,Quickborn,AKN-A1,2.1881619747500003,29.17549299666667,6.0,12.436028515935794,1,5.0,12.0,64.61152151260247,40.06377324067435,8.981338382441724,100.0,100.0,51.7,Medium potential,>60 min
EMP0050,Norderstedt,53.70389065847552,10.011217088255364,35-44,family_with_children,2,True,True,car,Norderstedt Mitte,U1,2.102545529431274,28.033940392416987,6.0,3.499415523293606,0,0.0,12.0,49.533355915710594,63.85756646302414,32.03771058442098,30.0,20.0,41.0,Low potential,46-60 min
EMP0051,Norderstedt,53.71334340100103,9.999242977392372,35-44,couple_no_children,5,False,False,public_transport,Friedrichsgabe,AKN-A1,2.6092947639384505,34.79059685251267,6.0,3.6134799838656066,1,5.0,12.0,61.40407683637828,45.125216219781606,0.0,100.0,100.0,50.8,Medium potential,>60 min
EMP0052,Norderstedt,53.69715521187471,9.918090118833288,35-44,single,5,True,False,car,Hasloh,AKN-A1,1.856903786516593,24.75871715355457,6.0,8.891840639719119,1,5.0,12.0,56.65055779327369,52.6264104773541,20.806733777281245,100.0,20.0,47.7,Medium potential,46-60 min
EMP0053,Kaltenkirchen,53.800863755025944,10.028591331720015,45-54,family_with_children,5,True,False,public_transport,Henstedt-Ulzburg,AKN-A1,3.458759718863476,46.116796251513016,6.0,20.798273894186643,1,5.0,12.0,89.91507014569966,0.1340218330035614,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0054,Quickborn,53.76195957359928,9.896406188244908,25-34,couple_no_children,5,False,False,public_transport,Quickborn,AKN-A1,3.326285447082957,44.35047262777276,6.0,17.226715905820086,1,5.0,12.0,84.57718853359285,8.557357583476644,0.0,100.0,100.0,38.0,Low potential,>60 min
EMP0055,Quickborn,53.751523877538155,9.848710910338967,25-34,couple_no_children,5,False,False,public_transport,Quickborn,AKN-A1,4.321060841907889,57.614144558771855,6.0,20.04255951808687,1,5.0,12.0,100.65670407685872,0.0,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0056,Kaltenkirchen,53.791120300000436,9.943796244936882,45-54,family_with_children,5,True,False,public_transport,Henstedt-Ulzburg,AKN-A1,2.2295454769267886,29.727273025690515,6.0,19.509837116830226,1,5.0,12.0,72.23711014252075,28.030367857702654,7.50401255791326,100.0,100.0,47.1,Medium potential,>60 min
EMP0057,Fuhlsbüttel,53.630350737154515,9.962869342101374,45-54,single,5,True,True,public_transport,Fuhlsbüttel Nord,U1,2.5487365995937905,33.98315466125054,6.0,18.2299814059676,0,0.0,12.0,70.21313606721813,31.224259072498306,16.109392391119282,30.0,100.0,36.8,Low potential,>60 min
EMP0058,Alsterdorf,53.60776700559127,9.957711827789932,55-64,single,3,True,False,public_transport,Alsterdorf,U1,2.784514518652498,37.12686024869998,6.0,24.347673018219325,0,0.0,12.0,79.47453326691931,16.60949917324612,7.692492168634457,100.0,100.0,43.1,Low potential,>60 min
EMP0059,Norderstedt,53.68245295645144,10.00266356128575,45-54,single,5,True,True,bike,Garstedt,U1,1.1093470195853088,14.791293594470785,6.0,3.4924142420467805,0,0.0,12.0,36.283707836517564,84.76590472468966,67.49333251826535,30.0,50.0,63.4,Medium potential,31-45 min
EMP0060,Norderstedt,53.699124449984424,9.94286120561612,55-64,couple_no_children,2,True,False,public_transport,Tanneneck,AKN-A1,1.0321414121372625,13.7618854951635,6.0,6.112137430219275,1,5.0,12.0,42.874022925382775,74.36619174323029,50.24945106024269,100.0,100.0,76.1,High potential,31-45 min
EMP0061,Quickborn,53.76609996147941,9.868591633622701,25-34,single,5,True,True,car,Quickborn,AKN-A1,4.467459641567271,59.56612855423028,6.0,20.002202025236983,1,5.0,12.0,102.56833057946727,0.0,0.0,30.0,20.0,9.0,Low potential,>60 min
EMP0062,Fuhlsbüttel,53.637680727131695,10.000328445493057,35-44,family_with_children,3,True,True,car,Langenhorn Nord,U1,0.6064088800920459,8.085451734560612,6.0,15.470743659642261,0,0.0,12.0,41.556195394202874,76.44576273468284,85.44743167690159,30.0,20.0,61.4,Medium potential,31-45 min
EMP0063,Alsterdorf,53.59193060636493,10.015671203600919,25-34,single,3,True,True,car,Alsterdorf,U1,1.5679913245863215,20.906550994484288,6.0,28.03497437236056,0,0.0,12.0,66.94152536684484,36.38695794382224,51.120453462346596,30.0,20.0,37.1,Low potential,>60 min
EMP0064,Kaltenkirchen,53.781229194190274,10.000338329334438,35-44,family_with_children,2,True,True,car,Henstedt-Ulzburg,AKN-A1,2.3306904513361997,31.07587268448266,6.0,16.685149342856242,1,5.0,12.0,70.7610220273389,30.35967875198311,3.8932963338981637,30.0,20.0,20.8,Low potential,>60 min
EMP0065,Quickborn,53.72648120757461,9.87332478626584,55-64,single,4,True,True,car,Quickborn,AKN-A1,2.2608492499307795,30.144656665743724,6.0,15.265588206684495,1,5.0,12.0,68.41024487242822,34.069274934379344,6.386517183393899,30.0,20.0,22.8,Low potential,>60 min
EMP0066,Ohlsdorf,53.61593801641124,10.053780661762923,25-34,couple_no_children,4,True,False,bike,Ohlsdorf,U1,2.2722202668550557,30.296270224734076,6.0,23.284214172634808,0,0.0,12.0,71.58048439736888,29.066542789209937,25.98058979518929,100.0,50.0,45.5,Medium potential,>60 min
EMP0067,Ohlsdorf,53.604983961846905,10.020248839637764,35-44,couple_no_children,3,True,True,car,Alsterdorf,U1,1.4652086374459308,19.536115165945745,6.0,24.629064447512693,0,0.0,12.0,62.165179613458434,43.9241734283074,54.789633450503736,30.0,20.0,40.8,Low potential,>60 min
EMP0068,Langenhorn (Hamburg),53.61569192139857,10.048434946256453,25-34,family_with_children,4,True,True,car,Ohlsdorf,U1,1.937515407672786,25.83353876897048,6.0,23.016906466219197,0,0.0,12.0,66.85044523518968,36.53068509719122,37.929025912383686,30.0,20.0,33.2,Low potential,>60 min
EMP0069,Norderstedt,53.681947904154356,9.991148473873162,25-34,couple_no_children,4,False,False,mixed,Garstedt,U1,0.872060418080163,11.62747224106884,6.0,3.5394400604936522,0,0.0,12.0,33.16691230156249,89.6843006660601,75.96409032703212,100.0,80.0,86.2,High potential,31-45 min
EMP0070,Fuhlsbüttel,53.60869970834181,9.974095173406901,25-34,couple_no_children,5,False,False,car,Alsterdorf,U1,1.7955208931807254,23.940278575743005,6.0,23.57106500608244,0,0.0,12.0,65.51134358182544,38.64382728541757,42.99800635546861,100.0,20.0,49.4,Medium potential,>60 min
EMP0071,Norderstedt,53.709970881204164,9.92804979192539,18-24,family_with_children,5,False,False,public_transport,Hasloh,AKN-A1,0.3438356232920748,4.584474977227664,6.0,8.282149255269728,1,5.0,12.0,35.866624232497394,85.42407504167664,74.82088323844475,100.0,100.0,87.3,High potential,31-45 min
EMP0072,Fuhlsbüttel,53.64771267291568,9.989488980533261,55-64,couple_no_children,5,False,False,public_transport,Langenhorn Nord,U1,1.5773490636977556,21.03132084930341,6.0,12.776887331543124,0,0.0,12.0,51.808208180846535,60.26778201210949,50.7863969199722,100.0,100.0,71.3,High potential,46-60 min
EMP0073,Hamburg-Innenstadt,53.564934919782814,9.984113273533273,35-44,single,3,False,False,public_transport,Hamburg Hauptbahnhof,U1,2.0213630004674608,26.951506672899477,6.0,35.222251483555,0,0.0,12.0,80.17375815645448,15.506101526456128,34.93579895853739,100.0,100.0,50.9,Medium potential,>60 min
EMP0074,Langenhorn (Hamburg),53.62861426932668,10.05084868680732,45-54,family_with_children,4,True,True,car,Ohlsdorf,U1,2.2134310539623896,29.51241405283186,6.0,19.96774910909114,0,0.0,12.0,67.480163161923,35.53697150246933,28.079272068115703,30.0,20.0,29.9,Low potential,>60 min
EMP0075,Norderstedt,53.647652115220374,9.99917538287819,45-54,couple_no_children,5,True,False,public_transport,Langenhorn Nord,U1,1.1140453749485324,14.853938332647099,6.0,12.762605661711827,0,0.0,12.0,45.61654399435892,70.03841202733385,67.32560863445168,100.0,100.0,79.7,High potential,46-60 min
EMP0076,Langenhorn (Hamburg),53.682309433935146,10.049580041976514,25-34,single,3,True,False,bike,Garstedt,U1,3.8212734184786936,50.95031224638258,6.0,9.247128800827525,0,0.0,12.0,78.1974410472101,18.624788633118893,0.0,100.0,50.0,34.0,Low potential,>60 min
EMP0077,Langenhorn (Hamburg),53.65576457168737,10.01207863517379,25-34,couple_no_children,4,True,True,car,Ochsenzoll,U1,0.427529015222278,5.700386869630373,6.0,10.867958192804789,0,0.0,12.0,34.568345062435164,87.47279813858388,91.83316101250368,30.0,20.0,67.2,Medium potential,31-45 min
EMP0078,Quickborn,53.70664844952079,9.999662616521311,45-54,single,5,True,False,public_transport,Norderstedt Mitte,U1,1.9298890386428476,25.7318538485713,6.0,3.294278569789223,0,0.0,12.0,47.026132418360525,67.81403962116889,38.20127527076765,100.0,100.0,70.2,High potential,46-60 min
EMP0079,Ohlsdorf,53.64251886840512,9.994806535657276,25-34,single,5,True,False,public_transport,Langenhorn Nord,U1,0.9940443449201853,13.253924598935805,6.0,14.144159872740072,0,0.0,12.0,45.39808447167587,70.38314764366407,71.60945633476372,100.0,100.0,81.1,High potential,46-60 min
EMP0080,Kaltenkirchen,53.80497750057887,9.965917652109951,55-64,family_with_children,4,False,False,mixed,Henstedt-Ulzburg,AKN-A1,1.1493674872636457,15.324899830181945,6.0,21.52760004557143,1,5.0,12.0,59.852499875753374,47.57365075463517,46.064664877756286,100.0,80.0,62.5,Medium potential,46-60 min
EMP0081,Quickborn,53.72718474781373,9.974698534323403,25-34,single,5,True,False,bike,Tanneneck,AKN-A1,2.7866659067396298,37.155545423195065,6.0,6.711933037699605,1,5.0,12.0,66.86747846089467,36.503806161041474,0.0,100.0,50.0,40.3,Low potential,>60 min
EMP0082,Fuhlsbüttel,53.63281897225979,10.06728890578613,35-44,family_with_children,4,False,False,mixed,Ohlsdorf,U1,3.3939240618420676,45.252320824560904,6.0,20.316125268787868,0,0.0,12.0,83.56844609334877,10.14918311978218,0.0,100.0,80.0,35.6,Low potential,>60 min
EMP0083,Hamburg-Innenstadt,53.568078717791295,10.015015744200273,45-54,family_with_children,5,True,True,public_transport,Hamburg Hauptbahnhof,U1,1.7814717541528673,23.75295672203823,6.0,34.45642120775873,0,0.0,12.0,76.20937792979696,21.762011289597705,43.49953848316483,30.0,100.0,41.7,Low potential,>60 min
EMP0084,Norderstedt,53.68134127549282,9.95152187814313,25-34,couple_no_children,2,True,True,public_transport,Friedrichsgabe,AKN-A1,2.1699646194386544,28.93286159251539,6.0,5.681981667726581,1,5.0,12.0,57.614843260241976,51.104739365512096,9.630955295595353,30.0,100.0,41.8,Low potential,46-60 min
EMP0085,Norderstedt,53.64406189200171,9.93341637050533,25-34,family_with_children,3,True,False,public_transport,Fuhlsbüttel Nord,U1,4.837764164903246,64.50352219870994,6.0,17.001133049061124,0,0.0,12.0,99.50465524777107,0.0,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0086,Norderstedt,53.65522745877866,10.009349381202917,55-64,family_with_children,5,True,True,bike,Ochsenzoll,U1,0.35109430481573045,4.681257397543073,6.0,10.914299542425745,0,0.0,12.0,33.595556939968816,89.00788669338085,94.56175974471253,30.0,50.0,73.0,High potential,31-45 min
EMP0087,Kaltenkirchen,53.861741344130216,9.992569799262256,25-34,family_with_children,4,True,False,public_transport,Kaltenkirchen,AKN-A1,3.4009657653642105,45.346210204856135,6.0,32.19747181776548,1,5.0,12.0,100.54368202262162,0.0,0.0,100.0,100.0,35.0,Low potential,>60 min
EMP0088,Fuhlsbüttel,53.58878859789838,9.989353690114585,35-44,couple_no_children,5,True,True,car,Alsterdorf,U1,1.5727899430316215,20.97053257375495,6.0,28.725280404047833,0,0.0,12.0,67.69581297780279,35.19666968693951,50.94915034447571,30.0,20.0,36.6,Low potential,>60 min
EMP0089,Norderstedt,53.7196176177886,9.991390689501879,35-44,single,4,False,False,bike,Friedrichsgabe,AKN-A1,2.83381657913427,37.7842210551236,6.0,4.830049536350153,1,5.0,12.0,65.61427059147375,38.48140540665326,0.0,100.0,50.0,41.0,Low potential,>60 min
EMP0090,Ohlsdorf,53.62247954671588,10.006761071332472,25-34,couple_no_children,5,True,False,public_transport,Fuhlsbüttel Nord,U1,0.6586682446377999,8.782243261837333,6.0,19.65206639218801,0,0.0,12.0,46.43430965402534,68.74795352391668,83.58185470163552,100.0,100.0,84.1,High potential,46-60 min
EMP0091,Norderstedt,53.709061823918276,9.958848052669254,45-54,couple_no_children,5,True,True,car,Tanneneck,AKN-A1,0.5178206928877215,6.90427590516962,6.0,5.053172628216368,1,5.0,12.0,34.957448533385985,86.85878130275533,68.60989038196779,30.0,20.0,60.0,Medium potential,31-45 min
EMP0092,Quickborn,53.7348980021901,9.890423278593254,45-54,single,4,True,True,car,Quickborn,AKN-A1,1.0623433206933923,14.164577609245232,6.0,14.30986915957111,1,5.0,12.0,51.47444676881634,60.794467434975715,49.171290510432,30.0,20.0,45.0,Medium potential,46-60 min
